chinese_name,english_names,english_descriptions,csi_category
冬菜带子肠粉,prawn and baby chives cheung fun,[],0
韭菜炒蛋豚肉唐辛子炒,scrambled eggs with tomato,[],0
海蜇拌熏蹄,pork knuckle slice with jelly fish,[],0
江南百花鸡,"stuffed chicken, yangtze delta style",[],0
红油耳丝,pig ears in the chilli oil,[],0
宫保爆虾球,kung pao prawns with dried chilli and cashew nut,[],0
迷你酱鸭粒雀巢,xo diced duck in mini bird's nest,[],0
黄炆刺参花胶绍白菜,braised japanese sea cucumber with fish maw in superior oyster sauce,[],0
黑椒羊柳,lamb fillet in black pepper sauce,[],0
星州炒饭,singapore fried rice,[],0
凤眼秋波芋艿,deep-fried taro roots and quail eggs,[],0
萝卜糕,xo turnip paste; Turnip pudding,[],0
芙蓉鸡片,sauteed sliced chicken in egg white,[],0
麻辣海蜇鸭舌,spicy jelly fish with duck tongue,[],0
鸡肉杂水,c chicken chop suey,[],0
牛腩汤河面,beef brisket soup with ho fu noodle,[],0
芝士黑椒猪扒焗饭,pork chop black pepper sauce with cheese baked rice,[],0
蔬菜面,noodles with vegetables,[],0
白菜猪骨汤,chinese leaf pork ribs soup,[],0
煎饺,pan fried pork dumplings,[],0
菠萝凉瓜炖鸡汤,chicken soup simmered with bitter melon and pineapple,[],0
蜜汁莲藕,sliced lotus root in honey sauce,[],0
川味牛肚,szechuan style ox beef tripe,[],0
山城回锅肉,sauteed sliced pork belly with chilli,"['Pork Belly, Mangetout, Chilli']",0
糖醋咕噜虾球,sweet and sour prawn balls,[],0
美点映双辉,double delight of asian dessert,[],0
七彩海皇豆腐羹,rainbow seafood and tofu soup,[],0
牛腩炒河面,beef flank with ho fun or noodles,[],0
奇香鱼面,shanghai style wok fried haddock with five spices,['AND SOFT NOODLES IN STRONG SOY SAUCE'],0
苳菇鸡球,braised chicken with chinese mushrooms sweet and sour chicken,[],0
咕噜鸡球,sweet and sour chicken,[],0
干锅猪肚,dry pot pork tripe,[],0
青豆牛肉粒,sauteed diced beef with green beans,[],0
姜汁炒时蔬,sauteed seasonal vegetable in ginger sauce,[],0
原汁甲鱼仔,braised small turtle,[],0
凉拌海带,kelp in soy sauce,[],0
姜葱鱼球豆腐堡,fillet fish with beancurd and ginger and spring onion,[''],0
云吞,crispy won ton with sweet chilli jam,[],0
东来顺手工切鲜羊肉,donglaishun hand cutting fresh lamb slices,[],0
蒜蓉粉丝蒸大虾,steamed king prawns shell on & vermicelli in garlic sauce,"['King Prawn, Vermicelli, Garlic, Spring Onion']",0
红烧鲍鱼,braised abalone with soy sauce,[],0
四川鸭,roast duck szechuan style,[],0
水晶肘,stewed pig knuckle,[],0
豉椒炒鲜鱿,fried squids in chilli and black bean sauce,[],0
潮州图水鸭,chiu chow marinade duck with preserved cabba alf,[],0
斋黑椒鱼翅饺,steamed vegetarian dumpling in black pepper sauce,[],0
腊肉炒香干,sauteed preserved pork with dried tofu slices,[],0
炭烧深海八爪鱼,chargrilled octopus with sweet soy and golden garlic,[],0
豉椒鲜鱿,squid with pepper in black bean sauce,[],0
什锦麻汤锅,mied vegetable with sesame sauce soup pot,[],0
金不换盐酥鸡,five spice crispy chicken with thai basil,[],0
酱香杏鲍菇,apricot mushroom with soy sauce,[],0
黄金玉米,sauteed sweet corn with salted egg yolk,[],0
香芋雪糕素食,taro ice cream lolly vg kcal,"['S', 'SAKURA DO', 'Sakura do Specials', 'BESPOKE JAPANESE PATISSERIE']",0
蜜桃水晶丸,deep-fried shrimp balls in peach sauce,[],0
黑松露什菌煲,sauteed mixed wild mushroom in black truffle sauce casserole,[],0
苏格兰蓝龙虾,live scottish lobster,[],0
鱼腐扒菜胆,braised fish curd with green vegetable,[],0
芝麻叉烧酥,bbq pork pastry with sesame,[],0
港式砵仔肠,plain cheung fun with peanut sauce,[],0
沙爹牛面,satay beef on soft or soft noodles,[],0
干拌菜肉馄饨,pork and vegetable wontons,"['Tossed in Chicken Broth', '25kcal']",0
荔芋西米露,sago and yam in coconut cream,[],0
火腿炒饭,stir-fried rice with ham,[],0
翡翠金银玉带,sauteed scallops and greens,[],0
京酱肉丝细切豚肉,shredded pork in soy bean paste,['WITH PANCAKES'],0
麻辣鸡块,deep fried chicken in mustard,[],0
醉蟹,liquor-soaked crabs,[],0
酸辣土豆丝,Potato silk; stir fried potato slivers with vinegar and chillies,[''],0
酥炸奶黄包,deep fried cream custard bao v,[],0
韭菜晶饼,steamed chinese chives pancake,[],0
东江豆腐煲,"tofu in casserole, dongjiang style",[],0
韭菜果,pan-fried chinese chives dumplings ,[],0
桂花炒珍宝蟹,sauteed jumbo crab with osmanthus,[],0
西红柿鸡蛋汤,egg and tomato soup large,[],0
王府清汤官燕,bird’s nest clear soup,[],0
铁板串烧牛肉,beef kebabs served on sizzling iron plate ,[],0
铁板姜葱煸牛柳,fillet steak with ginger spring onion sizzling,[],0
酱花枝片,sauteed sliced cuttleish with xo sauce,[],0
烤椒皮蛋,preserved egg with chilli,"['Preserved duck egg with chili and Sichuan pepper oil', 'Served cold']",0
带子时菜,scallops with seasonal vegetables,[],0
竹荪炖菜汤,bamboo fungus and vegetable soup,[],0
豉汁炸鱼块,fish fillet with black bean sauce,[],0
云腿骨香炒鸽片,sauteed sliced pigeon with ham,[],0
宜宾燃面,burning noodles preserved vegetables crushed peanuts,[],0
韭菜鸡蛋炒饭,stir fried chinese chives and egg,[],0
鸭丝上汤米粉,rice noodle soup with shredded duck,[],0
豉椒排骨饭,ribs in black bean sauce,[],0
墨鱼仔烧肉,baby cuttleish with diced pork,[],0
椰香脆皮奶,coconut milk rolls v,[],0
鱼香鸡片,yuxiang chicken slices sauteed with spicy garlic sauce ,[],0
金汤佛跳墙,monk jumps over the wall,[],0
红油猪耳,sichuan style pig ears,[],0
土茯苓炖山龟,stewed turtle with sarsaparilla,[],0
砂锅鱼头豆腐,stewed fish head with tofu in casserole,[],0
豉椒炒肉片,sliced pork with green pepper t black bean sauce,[],0
招牌面,river view house chow mein,[],0
桂鱼干烧清蒸酸汤椒盐,with spiced salt,[],0
酥炸四喜拼,fried baked dim sum platter,[],0
梅樱海鲜香炒面,stir-fried noodles with seafood,[],0
生炒鳗片,sauteed sliced eel ,[],0
请小心饮用热汤或热饮,air ara and buzzy marylebone high stret,"['Sophisticated ashionable yet discreet', 'Please be cautious when you have any hot beverages or ho soup', 'Bright Courtyard Club restaurant and lounge']",0
老店烧鸭,laodian roast duck,[],0
士,sesame prawn on toast,[],0
朝鲜辣白菜朝鲜辔菜,kimchi,[],0
干锅包菜,cabbages cooked in hot pan with pork,[],0
素菜点心四步曲,steamed vegetarian dim sum platter,['(v)'],0
卤猪肚卤牛肚卤舌尖卤猪耳,spicy pork tripe beef tripe pig tongue pig ear,[],0
姜葱鲜尤,stir fried squid with ginger and,['Spring Onions'],0
无花果蜜汁旭日义烧,honey glazed iberico char siu with salted egg yolk and fig,[],0
蒜蓉生菜,lettuce with garlic sauce,[],0
椒丝腐乳,fermented bean curd and crushed chillies,[],0
剁椒蒸鲈鱼唐辛子蒸,steamed sea bass with,['CHOPPED SALTED CHILLIES'],0
鲜蘑猪柳配米饭,steamed rice with sliced pork and mushrooms,[],0
捞拌木耳,black fungus salad,[],0
雪圆子,snow balls,[],0
腊味糯米饭,chinese bacon sticky rice,[],0
斋京都酸辣汤,vegetarian peking hot and sour soup,['STARTERS'],0
剁椒蒸排骨,diced spare ribs with,['Chopped Salt Chillies'],0
大白菜酸醋溜椒,wk fried chinese eaf with,['chilli sour and spicy sauce red vinegar chopped peppers'],0
刈包,braised pork belly in steamed bun,"['Steamed Bun, Pork Belly, Lettuce']",0
煎炸焗点,fried and grilled dim sum,[],0
鲍汁扒裙边,braised soft turtle rim in abalone sauce,[],0
绿豆粥,mung bean congee,[],0
拌野菜,assorted wild herbs in sauce,[],0
酥炸鱿鱼须,fried squid tentacle,[],0
点心,dim sum duo,[],0
沙爹鸡球,sliced chicken with satay sauce,[],0
罐焖裙边,braised turtle rim in crock,[],0
湘干小炒肉,pork slice w dry,['Bean Curd and Chili'],0
皇朝会三鲜肠粉,assorted mushroom cheung fun v,[],0
金汤酸菜鱼小酸辣万煮,fish fillet with sichuan pickles,['IN GOLDEN SOUP SMALL PORTION'],0
杨枝金露,mango and tapioca sweet soup,[],0
川椒碧绿鸡柳,sautéed chicken in mildly spicy malt caramel sauce s,[],0
西式酸辣汤或鸡肉粟米羹,hot and sour soup or chicken sweet corn soup,[],0
黑椒辣汁牛肉饭面,beef and black pepper or,"['SPICY SAUCE WITH', 'RICE OR NOODLES']",0
虾仁焖豆腐,braised tofu with shelled shrimp,[],0
古老球,sweet and sour chicken in batter,[],0
是日时蔬,stir fried seasonal vegetables v,[],0
炸蟹角,crab rangoon,[],0
蔬菜串烧拼盘,mixed veggie skewer,['Grilled mixed veggie skewer with the combination of tofu mushroom coquette'],0
羊四宝,four delicacies from lamb,[],0
虾仁猪肉韭菜水饺,pork chives dumplings,[],0
宫保鲜鱿,q kung po squid,[],0
蛋白瑶柱虾炒饭,fried rice wrapped with egg in abalone sauce,[],0
彩虹水饺,rainbow dumplings,[],0
小鸭酥,duck-flavored crispy puff,[],0
黄焖田鸡腿,braised frog's leg in brown sauce,"[""Frog's Leg, Ginger, Mushroom, Brown Sauce""]",0
三色中卷,"squid rolls stuffed with bean, ham and egg yolk",[],0
鸭汁炒包菜,stir friend cabbage with duck sauce,[],0
糟溜鸭三白,"braised sliced duck, duck webs and duck livers in rice wine ",[],0
酱三丝乌冬,xo stir fried shredded chicken bbq pork,['in XO Sauce with Udon S'],0
招牌三拼,sam siu a selection of the three roasts,[],0
三鲜炒河粉乌冬,stir fried flat rice noodle udon with assorted seafood,[],0
黑椒羊仔扒,pan fried a wagyu beef fillet g,[],0
普洱,pu'er tea,['Black tea deep rich dark earthy followed by a sweet aftertaste'],0
鲜鱿拼虾仁,fried prawns with squid,[],0
酸辣粉,hot and sour rice noodles,[],0
芋头饼,deep-fried taro pancake,[],0
干炒牛丝,shredded beef with sweet and spicy sauce,[],0
鱼香丝瓜煲,yuxiang sponge gourd in casserole sauteed with spicy garlic ,[],0
千层酥烤鲜贝,baked scallop mille feuille,[],0
芥菜咸蛋肉片汤,mustard green with salted egg and pork soup,[],0
铁板木瓜牛仔骨,calf ribs with papaya served on sizzling iron plate ,[],0
三烧河粉面,sam siu with ho fun noodle boiled rice,[],0
三丝丝羹,duck and vegetables soup,[],0
港式脆皮虾,"crispy shrimps, hong kong style",[],0
西兰花白菜生菜,lettuce stir fried ginger sauce garlic oyster sauce,[],0
云腿芥菜胆,sauteed chinese broccoli with ham,[],0
鱼籽蟹肉烩燕窝,braised bird’s nest with crab meat and fish roe,[],0
天妇罗椒盐杂菜,salt and pepper vegetable tempura,[],0
干蒸豉椒鲈鱼,pan fried seabass in chopped ginger chilli sauce,[],0
双椒木耳,smashed cucumber v vg,[],0
玉带芦笋汤,scallop and asparagus soup,[],0
沙爹鸡围,chicken satay on skewers,[],0
肉丝炒面,shredded pork fried noodle,[],0
肉酱炒米粉,stir-fried rice noodles with minced pork ,[],0
小炒黑山羊,stir-fried sliced black goat meat,[],0
孜然羊牛肉,"stir fried hot roast sliced mutton or beef with onion, cumin & coriander","['Mutton or Beef, with Onion, Cumin & Coriander']",0
葱油泼多宝鱼,steamed turbot with scallion oil,[],0
三文鱼饭,rice topped with salmon,[],0
酥炸豆腐,crispy fried tofu,['Crispy Fried Tofu served with garlic chilli dry pepper flakes'],0
米饭,steamed rice,[],0
油条,youtiao（deep-fried dough sticks）; Youtiao,[],0
黄金海皇炒饭,fried rice with diced seafoods,[],0
腰果素炒,mixed vegetables with cashewnuts,[],0
麻辣香锅虾肥肠鱼丸牛柏叶金钱肚等等,assorted dry wok,"[""KING PRAWN PIG'S INTESTINE FISH BALL BEEF TRIPE HONEYCOMB BEEF TRIPE ETC""]",0
火燎鸭心,sauteed duck hearts,[],0
大千鸡,spicy thousand chicken,['Stir Fried Crispy Chicken in Ginger Dry Chili with Cashewmuts'],0
清蒸野生海鲈鱼,steamed whole wild sea bass with ginger and spring onion,[],0
啤酒鸡,stewed chicken in beer,[],0
凉拌牛百叶,hot and spicy beef tripe,['with Sesame Paste'],0
炭烤百香果香槟鳕鱼,chargrilled silver cod with champagne and passion fruit,[],0
松子香菇,braised chinese mushrooms with pine nuts,[],0
水饺白菜猪肉韭菜猪肉个,minced pork and chinese cabbage dumplings minced pork and chinese chives dumplings,[],0
酸汤鱼,fish in sour soup ,[],0
糖醋鸡片,crispy sliced chicken with sliced green & red pepper in sweet & vinegar,"['Chicken, Potato Starch, Green & Red Pepper, Sugar, Vinegar']",0
水煮鱼水煮肉片水煮牛肉,fish beef pork with chilli,['Pepper And Red Dil s'],0
铁板豉椒鸭片,sizzling sliced duck with green & red pepper in black bean sauce,"['Duck, Green & Red Pepper, Black Bean Sauce']",0
什菌炒双脆,sauteed chicken gizzard and pork tripe with assorted mushrooms,[],0
招牌炒饭,baoziinn special fried rice,['Fried rice with pork prawns eggs barbeque pork Char Siu and sweetcorn'],0
香辣菜豆腐,spicy tofu with mixed vegetables,[],0
菜肉蒸饺,Steamed pork and veggi dumplings; pork and vegetable jiao zi,"['4pcs 248kcal', '8pcs 390kcal']",0
竹笙杂菜粉丝煲,mixed vegetables glass vermicelli bamboo fungus in clay pot,[],0
川椒酱爆肉片,chilli spicy sichuan pork,[],0
香椿鸭胗,duck gizzards with chinese toon,[],0
卤水鹅头,marinated goose head,[],0
红烧鱼饭,braised fish with soy sauce,[],0
西柠煎软鸭,bbq roast duck with lemon t honey sauce,[],0
海鲜脆皮豆腐,crispy tofu with seafood,[],0
木瓜甜红虾汤担子面,sweet red shrimp dantsu noodle soup with papaya,[],0
沙爹肉片,sliced pork with satay and peanut sauce,[],0
海鲜焖薯粉焖面,braised sweet potato noodle normal noodle with assorted seafoods in sauce,[],0
干椒牛肉饭,rice with beef and dried chili,[],0
砂锅鸡煲翅,braised shark fin in chicken soup ,[],0
香菇排骨饭,rice with spare ribs and black mushrooms,[],0
鸭丝炆伊面,braised e fun noodle with,['shredded duck'],0
洋参炖甲鱼,stewed turtle with american ginseng,[],0
川味芽菜拌粉丝,vermicelli with beans sprouts in szechuan style s,[],0
皮冻,pork gelatine,[],0
黑椒香蒜牛柳粒炒饭,"stir-fried rice with diced beef, pepper and garlic ",[],0
黄豆煮水鸭,stewed duck with soy beans,[],0
黑豚肉红烧狮子头,braised beria pork ball in brown sauce,[],0
成都豆腐花,chengdu street tofu soy chilli peanuts preserved vegetables,[],0
日本和牛丸,steamed japanese wagyu minced beef balls,[],0
蒜蓉粉丝蒸带子,steamed garlic scallop with glass noodles,[],0
芦笋牛柳,sauteed beef tenderloin with green asparagus,[],0
蟹黄鱼翅羹,shark fin thick soup with crab roe,[],0
四川龙抄手,"wonton soup, sichuan style",[],0
酥脆腐皮虾饼,crispy golden prawn pancake,['398kcal'],0
滑蛋葱花肠粉,spring onion and egg,['Cheung Fun V'],0
什菌虾滑浸菠菜,shrimp and spinach broth,['M12'],0
豆沙腰果酥,red bean paste and cashew nuts puff,[],0
吉列蟹条,crabsticks in breadcrumbs,[],0
萝卜干毛豆,pickled turnip with green beans,[],0
三鲜琵琶豆腐,house special seafood tofu,[],0
奶油石头焗生中虾,stone-baked prawns with cream,[],0
芥兰肉,stir-fried pork with chinese broccoli,[],0
湖南鸡煲,chilli chicken in casserole,[],0
参杞炖老鸭,stewed duck with ginseng and chinese wolfberry,[],0
中国芥兰蒜蓉炒姜汁炒,stir fried chinese kai lan with garlic with ginger,[],0
骨香龙利球,deep fried bone platter of cooked fillet,[],0
茄丁肉酱手擀面,handmade noodles with minced pork and diced eggplant,[],0
港式虾饺,har gau,[],0
白菜豆腐汤,chinese cabbage and tofu soup,[],0
红烧肉,red braised pork belly; Stewed Pork with Brown Sauce,['Braised pork belly with spice powder and spring onion'],0
木耳甜豆,lotus roots black fungus sugar snaps,[],0
麻婆豆腐饭,hot and spicy pork with tofu,[],0
暖心汤,herbal soup,[],0
辣椒炝时蔬,pan-seared seasonal vegetable with chili pepper,[],0
菜脯叉烧肠粉,steamed rice rolls with pickled vegetables and bbq pork,[],0
义烧芙蓉,roast pork egg foo yung,[],0
双拼烧味,two signature meats,[],0
天麻炖乳鸽,stewed pigeon with gastrodia tuber,[],0
京味锅贴,guotie - shallow pan fried beijing style minced pork dumplings,['Pork Dumplings'],0
京味糊塌子饼,"egg pancake, beijing style",[],0
豉椒虾球,king prawn with pepper in chilli black bean sauce,[],0
五香鹿肉,multi-spiced venison,[],0
粤式聋虾,lobster cantonese,['with ginger spring onion and noodle'],0
鸡饺子,chicken gyoza,[],0
米凉糕,szechuan style pudding with brown sugar syrup,[],0
蒜蓉蒸大虾只配粉丝,steamed garlic tiger prawns kcal,['in shell with glass noodles'],0
黄耳浸白玉条,braised winter melon with yellow fungus,[],0
吉列虾,deep fried prawns in breadcrumbs,[],0
麻椒鸡,chicken in sichuan pepper,[],0
口味草原肚,chef special beef tripe,[''],0
咖喱牛角,minced beef curried samosa,[],0
椒盐花卷,huajuan with salt and pepper,[],0
辔菜鱼翅羹,shark fin soup with pickles,[],0
辣子软壳蟹,crispy soft shell crab with fragrant chopped red chillies,[],0
豉椒蒸鳝,steamed eel in chilli and black bean sauce,[],0
跳水木耳,black fungus with pickled capsicum,[],0
在营业过程中地面或许会撒上汤汁或油污请你小心以免发生任何意外,is the ideal venu for an important lunch,"['meeting tranquil afternoon ea or fun filled', 'During the business hour oil stains and soup may be spilled on the ground plase be cautious', 'dinner party Opened in autumn we']",0
虾球炒面,king prawn chow mein with crispy or soft noodle,[],0
香煎锅貼,grilled dumplings,[],0
粟米虾饺,babycorn and prawn dumpling,[],0
中式牛排,"beef steak with tomato sauce, chinese style",[],0
杏片炸鱼条,deep-fried fish fillet with almonds,[],0
酸辣海参乌鱼蛋汤,hot and sour cuttleish roe soup with sea cucumber,[],0
扒鲍鱼菜心,sauteed abalone with cole heart,[],0
欢迎光临皇朝会,welcome to royal china club,[],0
脆皮黑毛猪烧腩仔,crispy iberico pork belly,[],0
